"","timestamp_start","comment","label","collar_height","observation","volume_total","co2_dry_initial_value","fco2_dry","fco2_dry_lin","pa_mean","ta_mean","ch4_dry_initial_value","ch4_dry_deadband","ch4_dry_stop_time","co2_dry_deadband","co2_dry_stop_time","n2o_deadband","n2o_stop_time","n2o_initial_value","fch4_dry_lin","fch4_dry_lin_se","fch4_dry_lin_d_cdt","fco2_dry_lin_se","fco2_dry_lin_d_cdt","fn2o_lin","fn2o_lin_d_cdt","fn2o_lin_se","ts_1_mean","swc_2_mean","latitude","longitude","site","manure","topo1","rep","corn","fch4_dry_lin_r2","fco2_dry_lin_r2","fn2o_lin_r2","DateTime","Date"
"62","20230719094023.000000","VB1-2A-I","VB_6",3.5,"119.000000","5484.830000","420.980000","1.020170",0.88936,"101.270000","24.759490","2121.445000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","347.425460",-0.01696,"0.000540","-0.002470","0.002160","0.129700",0.28403,"0.041400","0.000480","22.055860","0.478530","44.013600","-73.327260","VB","BAU","high","A","I",NA,NA,NA,2023-07-19 09:40:23,2023-07-19
"63","20230719094411.000000","VB1-2A-O","VB_7",3,"120.000000","5325.830000","480.260000","1.964160",1.59832,"101.280000","25.039140","2116.045000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","359.836860",0.0304,"0.000600","0.004570","0.002810","0.240280",5.64346,"0.847940","0.004560","21.887100","0.482680","44.013610","-73.327260","VB","BAU","high","A","O",NA,NA,NA,2023-07-19 09:44:11,2023-07-19
"64","20230719101524.000000","VB2-2A-O","VB_8",2,"120.000000","5007.830000","423.740000","1.587230",1.08445,"101.280000","26.865320","2115.243000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","369.555920",-0.06211,"0.001890","-0.009970","0.011540","0.174110",2.82914,"0.454650","0.000970","22.826090","0.439500","44.013530","-73.326280","VB","Injection","high","A","O",NA,NA,NA,2023-07-19 10:15:24,2023-07-19
"65","20230719101847.000000","VB2-2A-I","VB_9",2.8,"120.000000","5262.230000","426.770000","2.034420",1.86862,"101.280000","26.556560","2106.664000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","370.659360",-0.08913,"0.002310","-0.013650","0.005990","0.286130",6.60578,"1.013710","0.000830","22.649910","0.442490","44.013510","-73.326280","VB","Injection","high","A","I",NA,NA,NA,2023-07-19 10:18:47,2023-07-19
"66","20230719103844.000000","VB2-2B-O","VB_10",3.1,"119.000000","5357.630000","445.720000","5.942160",5.52334,"101.290000","26.899020","2092.565000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","361.078310",-0.07584,"0.000940","-0.011390","0.005170","0.829210",187.21347,"28.074940","0.145200","23.218700","0.463000","44.014770","-73.326220","VB","Injection","high","B","O",NA,NA,NA,2023-07-19 10:38:44,2023-07-19
"67","20230719104251.000000","VB2-2B-I","VB_11",3,"119.000000","5325.830000","415.070000","1.908430",1.60365,"101.280000","27.195310","2087.175000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","374.386620",-0.04907,"0.000600","-0.007450","0.004540","0.243530",54.34085,"8.222900","0.024460","23.572920","0.463000","44.014790","-73.326200","VB","Injection","high","B","I",NA,NA,NA,2023-07-19 10:42:51,2023-07-19
"68","20230719110829.000000","VB2-2C-O","VB_12",1,"119.000000","4689.830000","416.030000","1.515590",0.75141,"101.250000","28.509500","2082.862000","20.000000","119.000000","29.000000","119.000000","20.000000","120.000000","374.171110",0.08481,"0.000490","0.014650","0.004060","0.129760",0.08937,"0.015420","0.000670","23.788130","0.470280","44.016670","-73.326500","VB","Injection","high","C","O",NA,NA,NA,2023-07-19 11:08:29,2023-07-19
"69","20230719111238.000000","VB2-2C-I","VB_13",2.8,"120.000000","5262.230000","425.570000","6.811790",5.8081,"101.260000","28.668820","2082.297000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","353.652680",0.06018,"0.000520","0.009240","0.007700","0.892170",107.03644,"16.431930","0.057320","22.906800","0.480570","44.016670","-73.326520","VB","Injection","high","C","I",NA,NA,NA,2023-07-19 11:12:38,2023-07-19
"70","20230719113931.000000","VB3-1B-O","VB_14",0.5,"119.000000","4530.830000","418.630000","-6.746600",-0.04665,"101.250000","29.597340","2081.945000","20.000000","119.000000","42.000000","119.000000","20.000000","120.000000","344.376450",0.69842,"0.003710","0.124650","0.005090","-0.008330",0.0469,"0.008370","0.000480","23.597670","0.551000","44.017280","-73.323680","VB","DAF","low","B","O",NA,NA,NA,2023-07-19 11:39:31,2023-07-19
"71","20230719114344.000000","VB3-1B-I","VB_15",1,"119.000000","4689.830000","412.630000","0.663890",0.66389,"101.250000","29.796100","2067.904000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","344.779130",0.1058,"0.001110","0.018260","0.018990","0.114590",0.04982,"0.008590","0.000630","23.241120","0.547610","44.017270","-73.323670","VB","DAF","low","B","I",NA,NA,NA,2023-07-19 11:43:44,2023-07-19
"72","20230719115611.000000","VB3-1C-O","VB_16",3,"120.000000","5325.830000","429.480000","6.225290",5.12639,"101.270000","26.929730","2063.579000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","349.358220",0.05925,"0.000610","0.008960","0.009250","0.775070",1.48758,"0.224720","0.001210","22.430590","0.425000","44.015720","-73.323930","VB","DAF","low","C","O",NA,NA,NA,2023-07-19 11:56:11,2023-07-19
"73","20230719115935.000000","VB3-1C-I","VB_17",2.5,"119.000000","5166.830000","420.120000","6.850570",4.91057,"101.270000","26.578370","2063.316000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","347.532670",0.01467,"0.000560","0.002280","0.008920","0.762710",0.24141,"0.037490","0.000460","22.419680","0.426970","44.015720","-73.323930","VB","DAF","low","C","I",NA,NA,NA,2023-07-19 11:59:35,2023-07-19
"74","20230719121032.000000","VB3-2A-O","VB_18",3.1,"120.000000","5357.630000","412.660000","2.053500",1.80862,"101.220000","27.709760","2066.080000","20.000000","120.000000","31.000000","120.000000","20.000000","120.000000","355.448790",0.12059,"0.000620","0.018150","0.007470","0.272280",19.09269,"2.873430","0.037250","24.259460","0.309530","44.016160","-73.324520","VB","DAF","high","A","O",NA,NA,NA,2023-07-19 12:10:32,2023-07-19
"75","20230719121347.000000","VB3-2A-I","VB_19",3.3,"119.000000","5421.230000","418.470000","5.378600",4.18048,"101.220000","28.784790","2062.895000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","366.371470",0.02952,"0.000510","0.004400","0.006580","0.623150",16.36241,"2.438840","0.010010","24.276690","0.312900","44.016160","-73.324540","VB","DAF","high","A","I",NA,NA,NA,2023-07-19 12:13:47,2023-07-19
"76","20230719122125.000000","VB3-2B-O","VB_20",2.8,"119.000000","5262.230000","410.310000","4.273110",2.88415,"101.230000","29.129280","2058.571000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","372.240240",-0.02886,"0.000620","-0.004440","0.011560","0.443940",37.55707,"5.777340","0.022610","25.060120","0.447500","44.016320","-73.324680","VB","DAF","high","B","O",NA,NA,NA,2023-07-19 12:21:25,2023-07-19
"77","20230719122433.000000","VB3-2B-I","VB_21",2.8,"120.000000","5262.230000","422.300000","3.718290",3.3412,"101.230000","29.446690","2055.278000","20.000000","120.000000","34.000000","120.000000","20.000000","120.000000","356.520940",-0.00183,"0.001060","-0.000280","0.008070","0.513180",16.21438,"2.490740","0.008000","24.860520","0.452000","44.016320","-73.324650","VB","DAF","high","B","I",NA,NA,NA,2023-07-19 12:24:33,2023-07-19
"78","20230719123335.000000","VB3-2C-I","VB_22",2.5,"120.000000","5166.830000","408.540000","6.722600",5.37931,"101.230000","29.374710","2047.466000","20.000000","120.000000","33.000000","120.000000","20.000000","120.000000","349.872250",0.0338,"0.000750","0.005310","0.007490","0.844720",29.93484,"4.698040","0.034650","25.173100","0.446000","44.016780","-73.324950","VB","DAF","high","C","I",NA,NA,NA,2023-07-19 12:33:35,2023-07-19
"79","20230719123717.000000","VB3-2C-O","VB_24",2.5,"120.000000","5166.830000","412.150000","4.577510",3.97477,"101.220000","29.828590","2046.914000","20.000000","120.000000","33.000000","120.000000","20.000000","120.000000","358.074180",0.04364,"0.000580","0.006850","0.005780","0.623770",22.1342,"3.472670","0.009170","25.483230","0.446390","44.016800","-73.324930","VB","DAF","high","C","O",NA,NA,NA,2023-07-19 12:37:17,2023-07-19
"80","20230726075813.000000","VB3-1B-I","VB_1",1,"119.000000","4655.860000","443.270000","0.494880",0.41051,"101.420000","21.033410","2105.542000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","345.673280",1.5083,"0.000560","0.254050","0.002180","0.069140",-0.00417,"-0.000700","0.000500","20.711200","0.470580","44.017240","-73.323620","VB","DAF","low","B","I",NA,NA,NA,2023-07-26 07:58:13,2023-07-26
"81","20230726080205.000000","VB3-1B-O","VB_2",1,"120.000000","4655.860000","442.800000","-0.000950",-0.00095,"101.430000","21.050560","2108.937000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","346.118240",0.16327,"0.000570","0.027530","0.001740","-0.000160",-0.00606,"-0.001020","0.000690","21.051150","0.552140","44.017250","-73.323630","VB","DAF","low","B","O",NA,NA,NA,2023-07-26 08:02:05,2023-07-26
"82","20230726081447.000000","VB3-1C-O","VB_3",3.25,"120.000000","5371.360000","444.920000","5.761020",5.76102,"101.440000","20.282570","2114.232000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","345.767260",0.10225,"0.000590","0.014890","0.003450","0.838990",-0.02955,"-0.004300","0.000610","20.289480","0.381790","44.015720","-73.323920","VB","DAF","low","C","O",NA,NA,NA,2023-07-26 08:14:47,2023-07-26
"83","20230726081849.000000","VB3-1C-I","VB_5",2.38,"120.000000","5094.700000","443.510000","5.566030",5.56603,"101.430000","20.440720","2118.713000","20.000000","92.000000","20.000000","120.000000","20.000000","120.000000","346.046160",0.11248,"0.000660","0.017290","0.002750","0.855510",0.0127,"0.001950","0.000600","20.947470","0.374130","44.015720","-73.323920","VB","DAF","low","C","I",NA,NA,NA,2023-07-26 08:18:49,2023-07-26
"84","20230726082710.000000","VB3-2A-O","VB_6",2.94,"120.000000","5271.990000","444.360000","3.118940",3.11894,"101.420000","21.097870","2127.458000","31.000000","120.000000","20.000000","120.000000","20.000000","120.000000","357.821960",0.04843,"0.000790","0.007220","0.002660","0.465180",4.62929,"0.690030","0.000980","20.782800","0.363700","44.016150","-73.324460","VB","DAF","high","A","O",NA,NA,NA,2023-07-26 08:27:10,2023-07-26
"85","20230726083030.000000","VB3-2A-I","VB_7",3.38,"119.000000","5411.110000","439.080000","4.382380",3.8466,"101.430000","21.180520","2126.439000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","355.106850",0.00288,"0.000550","0.000420","0.002740","0.558930",1.5017,"0.218080","0.001020","21.050740","0.385680","44.016160","-73.324460","VB","DAF","high","A","I",NA,NA,NA,2023-07-26 08:30:30,2023-07-26
"86","20230726083717.000000","VB3-2B-I","VB_8",2.5,"119.000000","5132.860000","435.950000","2.908560",2.48243,"101.430000","21.514050","2128.914000","56.000000","119.000000","20.000000","119.000000","20.000000","120.000000","349.332270",0.16548,"0.001410","0.025360","0.003870","0.380470",3.1953,"0.489430","0.001390","21.376020","0.346800","44.016310","-73.324620","VB","DAF","high","B","I",NA,NA,NA,2023-07-26 08:37:17,2023-07-26
"87","20230726084038.000000","VB3-2B-O","VB_9",2.62,"119.000000","5172.610000","439.210000","2.320680",2.26883,"101.430000","21.802490","2125.348000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","354.818660",0.00191,"0.000560","0.000290","0.001750","0.345790",6.62985,"1.009780","0.001370","21.444880","0.413000","44.016310","-73.324610","VB","DAF","high","B","O",NA,NA,NA,2023-07-26 08:40:38,2023-07-26
"88","20230726084813.000000","VB3-2C-O","VB_10",2.5,"119.000000","5132.860000","493.780000","3.954950",3.50498,"101.420000","22.332550","2120.359000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","408.315700",-0.01155,"0.000930","-0.001780","0.003310","0.540210",6.35359,"0.978660","0.001520","21.007520","0.048500","44.016780","-73.324920","VB","DAF","high","C","O",NA,NA,NA,2023-07-26 08:48:13,2023-07-26
"89","20230726085141.000000","VB3-2C-O","VB_12",2.5,"120.000000","5132.860000","435.670000","3.652090",3.58271,"101.420000","22.448320","2120.817000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","349.617940",-0.0019,"0.000670","-0.000290","0.003100","0.551950",6.37381,"0.981310","0.001870","21.029810","0.426000","44.016790","-73.324920","VB","DAF","high","C","O",NA,NA,NA,2023-07-26 08:51:41,2023-07-26
"90","20230726085505.000000","VB3-2C-I","VB_13",2.88,"119.000000","5252.110000","433.540000","5.401510",3.97548,"101.420000","22.662170","2113.004000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","348.664140",0.14768,"0.000780","0.022260","0.004880","0.599210",2.148,"0.323550","0.002110","21.199960","0.426000","44.016780","-73.324930","VB","DAF","high","C","I",NA,NA,NA,2023-07-26 08:55:05,2023-07-26
"91","20230726085821.000000","VB3-2C-I","VB_14",2.88,"119.000000","5253.700000","431.120000","4.206530",3.4582,"101.430000","22.730940","2118.269000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","347.308330",0.08238,"0.000520","0.012410","0.003140","0.520930",1.64956,"0.248320","0.001420","21.171940","0.425500","44.016770","-73.324930","VB","DAF","high","C","I",NA,NA,NA,2023-07-26 08:58:21,2023-07-26
"92","20230726090809.000000","VB3-1A-I","VB_15",0.75,"119.000000","4576.360000","428.850000","0.475570",0.48582,"101.410000","23.915290","2150.213000","20.000000","119.000000","54.000000","119.000000","20.000000","120.000000","346.334790",0.3312,"0.000710","0.057480","0.005460","0.084320",0.01647,"0.002860","0.000550","21.347960","0.551900","44.017240","-73.324200","VB","DAF","low","A","I",NA,NA,NA,2023-07-26 09:08:09,2023-07-26
"93","20230726093320.000000","VB1-2C-I","VB_16",4,"120.000000","5609.860000","426.090000","7.753620",4.15829,"101.410000","24.233290","2119.245000","20.000000","120.000000","20.000000","120.000000","36.000000","120.000000","334.498110",-0.03101,"0.001390","-0.004400","0.008800","0.590050",43.30965,"6.141820","0.059740","20.812160","0.490930","44.016300","-73.328230","VB","BAU","high","C","I",NA,NA,NA,2023-07-26 09:33:20,2023-07-26
"94","20230726093707.000000","VB1-2C-O","VB_17",3.5,"119.000000","5450.860000","422.080000","3.107470",2.4678,"101.390000","24.520140","2117.088000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","345.552980",-0.00666,"0.000760","-0.000970","0.004750","0.360190",6.87868,"1.003440","0.003470","21.353090","0.490630","44.016300","-73.328230","VB","BAU","high","C","O",NA,NA,NA,2023-07-26 09:37:07,2023-07-26
"95","20230726094439.000000","VB1-1C -I","VB_18",0.5,"101.000000","4496.860000","421.250000","0.018360",0.01836,"85.350000","21.515130","2122.158000","20.000000","101.000000","30.000000","101.000000","28.000000","120.000000","350.191220",0.43774,"0.001200","0.077780","0.008960","0.003260",6.95644,"1.235300","0.023610","18.845940","0.442770","44.015970","-73.327200","VB","BAU","low","C","I",NA,NA,NA,2023-07-26 09:44:39,2023-07-26
"96","20230726094831.000000","VB1-1C -O","VB_19",1,"119.000000","4655.860000","433.940000","-0.062810",-0.06281,"101.410000","26.073000","2129.063000","20.000000","119.000000","29.000000","119.000000","20.000000","120.000000","369.223840",0.14391,"0.000500","0.024700","0.002420","-0.010780",0.31963,"0.054830","0.000540","22.458420","0.537430","44.015970","-73.327200","VB","BAU","low","C","O",NA,NA,NA,2023-07-26 09:48:31,2023-07-26
"97","20230726095729.000000","VB1-1B-O","VB_20",0.25,"119.000000","4417.360000","426.420000","0.456750",0.45675,"101.400000","25.112010","2193.025000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","346.324640",1.02638,"0.002080","0.185330","0.005050","0.082470",0.0599,"0.010810","0.000490","20.995200","0.581000","44.015520","-73.327480","VB","BAU","low","B","O",NA,NA,NA,2023-07-26 09:57:29,2023-07-26
"98","20230726101410.000000","VB1-2B-O","VB_22",3,"120.000000","5291.860000","430.030000","5.334350",4.25648,"101.400000","25.345510","2142.307000","53.000000","120.000000","20.000000","120.000000","20.000000","120.000000","350.438640",0.16605,"0.001080","0.025070","0.005490","0.642660",6.04197,"0.911660","0.002690","21.638340","0.472000","44.013720","-73.327850","VB","BAU","high","B","O",NA,NA,NA,2023-07-26 10:14:10,2023-07-26
"99","20230726101744.000000","VB1-2B-O","VB_23",2.75,"120.000000","5212.360000","419.590000","17.870330",9.53208,"101.380000","25.512200","2139.743000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","343.240740",-0.02518,"0.000760","-0.003870","0.017980","1.466670",24.20291,"3.721710","0.048850","21.724630","0.496000","44.013700","-73.327850","VB","BAU","high","B","O",NA,NA,NA,2023-07-26 10:17:44,2023-07-26
"100","20230726102544.000000","VB1-2A-O","VB_24",3.25,"119.000000","5371.360000","428.340000","7.854860",6.11021,"101.410000","25.758710","2154.416000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","347.433600",0.45003,"0.000980","0.067190","0.007020","0.912220",2.60642,"0.388890","0.002420","20.854020","0.490650","44.013630","-73.327280","VB","BAU","high","A","O",NA,NA,NA,2023-07-26 10:25:44,2023-07-26
"101","20230726102913.000000","VB1-2A-I","VB_25",3.75,"119.000000","5530.360000","425.930000","1.288070",1.14337,"101.410000","25.834350","2158.275000","20.000000","119.000000","25.000000","119.000000","20.000000","120.000000","346.304180",0.00767,"0.000930","0.001110","0.003830","0.165840",1.04347,"0.151240","0.000490","21.721600","0.468670","44.013640","-73.327290","VB","BAU","high","A","I",NA,NA,NA,2023-07-26 10:29:13,2023-07-26
